time,Volatility
2020-04-23 09:30:00-04:00,145.03910399999987
2020-04-23 09:29:00-04:00,145.07060399999986
2020-04-23 09:24:00-04:00,145.46498399999987
2020-04-23 09:23:00-04:00,145.81378399999988
2020-04-23 09:22:00-04:00,145.95478399999988
2020-04-23 09:21:00-04:00,146.10798399999987
2020-04-23 09:20:00-04:00,146.2891839999999
2020-04-23 09:19:00-04:00,146.2691999999999
2020-04-23 09:18:00-04:00,146.25919999999988
2020-04-23 09:17:00-04:00,146.27919999999986
2020-04-23 09:16:00-04:00,146.32719999999986
2020-04-23 09:15:00-04:00,146.31399999999985
2020-04-23 09:14:00-04:00,146.23199999999986
2020-04-23 09:13:00-04:00,146.22799999999987
2020-04-23 09:12:00-04:00,146.19599999999986
2020-04-23 09:11:00-04:00,146.11999999999986
2020-04-23 09:10:00-04:00,146.15199999999987
2020-04-23 09:09:00-04:00,146.15959999999987
2020-04-23 09:08:00-04:00,146.08359999999988
2020-04-23 09:07:00-04:00,146.08562399999988
2020-04-23 09:06:00-04:00,146.12162399999988
2020-04-23 09:05:00-04:00,146.08562399999988
2020-04-23 09:04:00-04:00,146.1140239999999
2020-04-23 09:03:00-04:00,146.2340239999999
2020-04-23 09:02:00-04:00,146.2723999999999
2020-04-23 09:01:00-04:00,146.3563999999999
2020-04-23 09:00:00-04:00,146.4939999999999
2020-04-23 08:59:00-04:00,146.6379999999999
2020-04-23 08:58:00-04:00,146.7179999999999
2020-04-23 08:57:00-04:00,146.8495999999999
2020-04-23 08:56:00-04:00,146.9615999999999
2020-04-23 08:55:00-04:00,147.04239999999987
2020-04-23 08:54:00-04:00,147.11399999999986
2020-04-23 08:53:00-04:00,147.15399999999985
2020-04-23 08:52:00-04:00,147.09601599999985
2020-04-23 08:51:00-04:00,147.02401599999988
2020-04-23 08:50:00-04:00,146.96161599999988
2020-04-23 08:49:00-04:00,146.9420159999999
2020-04-23 08:48:00-04:00,146.9404159999999
2020-04-23 08:47:00-04:00,147.01839999999993
2020-04-23 08:46:00-04:00,147.07599999999994
2020-04-23 08:45:00-04:00,147.07559999999995
2020-04-23 08:44:00-04:00,146.94040799999993
2020-04-23 08:43:00-04:00,146.78200799999993
2020-04-23 08:42:00-04:00,146.66200799999993
2020-04-23 08:41:00-04:00,146.60440799999992
2020-04-23 08:40:00-04:00,146.6056079999999
2020-04-23 08:39:00-04:00,146.61159999999992
2020-04-23 08:38:00-04:00,146.65159999999995
2020-04-23 08:37:00-04:00,146.57199999999995
2020-04-23 08:36:00-04:00,146.45199999999994
2020-04-23 08:35:00-04:00,146.29119999999995
2020-04-23 08:34:00-04:00,146.14359999999996
2020-04-23 08:33:00-04:00,145.97799999999998
2020-04-23 08:32:00-04:00,145.87287999999998
2020-04-23 08:31:00-04:00,145.83288
2020-04-22 09:29:00-04:00,141.46090799999985
2020-04-22 09:28:00-04:00,141.19450399999982
2020-04-22 09:27:00-04:00,141.01956799999982
2020-04-22 09:26:00-04:00,140.7243959999998
2020-04-22 09:25:00-04:00,140.50759999999983
2020-04-22 09:24:00-04:00,140.55999999999983
2020-04-22 09:23:00-04:00,140.48439999999982
2020-04-22 09:22:00-04:00,140.48439999999982
2020-04-22 09:21:00-04:00,140.46239999999983
2020-04-22 09:20:00-04:00,140.4643999999998
2020-04-22 09:19:00-04:00,140.44679999999983
2020-04-22 09:18:00-04:00,140.52239999999983
2020-04-22 09:17:00-04:00,140.56240399999984
2020-04-22 09:16:00-04:00,140.66480399999983
2020-04-22 09:15:00-04:00,140.73080399999986
2020-04-22 09:14:00-04:00,140.79520399999987
2020-04-22 09:13:00-04:00,140.8232039999999
2020-04-22 09:12:00-04:00,140.8331999999999
2020-04-22 09:11:00-04:00,140.83279999999988
2020-04-22 09:10:00-04:00,140.76879999999989
2020-04-22 09:09:00-04:00,140.68199999999987
2020-04-22 09:08:00-04:00,140.5739999999999
2020-04-22 09:07:00-04:00,140.46399999999988
2020-04-22 09:06:00-04:00,140.44599999999986
2020-04-22 09:05:00-04:00,140.55311199999989
2020-04-22 09:04:00-04:00,140.6731119999999
2020-04-22 09:03:00-04:00,140.79511199999988
2020-04-22 09:02:00-04:00,140.93511599999988
2020-04-22 09:01:00-04:00,140.99311199999988
2020-04-22 09:00:00-04:00,141.0019999999999
2020-04-22 08:59:00-04:00,141.0359999999999
2020-04-22 08:58:00-04:00,140.95439999999988
2020-04-22 08:57:00-04:00,140.91479599999988
2020-04-22 08:56:00-04:00,140.9508039999999
2020-04-22 08:55:00-04:00,140.96360399999986
2020-04-22 08:54:00-04:00,140.96920399999988
2020-04-22 08:53:00-04:00,141.07387199999988
2020-04-22 08:52:00-04:00,141.19347199999987
2020-04-22 08:51:00-04:00,141.17413599999986
2020-04-22 08:50:00-04:00,141.20133599999988
2020-04-22 08:49:00-04:00,141.1153359999999
2020-04-22 08:48:00-04:00,140.93306799999988
2020-04-22 08:47:00-04:00,140.73306799999986
2020-04-22 08:46:00-04:00,140.63639999999987
2020-04-22 08:45:00-04:00,140.47719999999987
2020-04-22 08:44:00-04:00,140.36319999999984
2020-04-22 08:43:00-04:00,140.31799999999984
2020-04-22 08:42:00-04:00,140.19719999999987
2020-04-22 08:41:00-04:00,139.97719999999987
2020-04-22 08:40:00-04:00,139.85159999999988
2020-04-22 08:39:00-04:00,139.6542439999999
2020-04-22 08:38:00-04:00,139.57024399999986
2020-04-22 08:37:00-04:00,139.5310439999999
2020-04-22 08:36:00-04:00,139.50904399999988
2020-04-22 08:35:00-04:00,139.46424399999987
2020-04-22 08:34:00-04:00,139.42559999999986
2020-04-22 08:33:00-04:00,139.27799999999988
2020-04-22 08:32:00-04:00,139.12199999999987
2020-04-21 09:30:00-04:00,147.13939999999988
2020-04-21 09:29:00-04:00,146.81499999999988
2020-04-21 09:28:00-04:00,146.74799999999988
2020-04-21 09:27:00-04:00,146.50799999999987
2020-04-21 09:26:00-04:00,146.70959999999985
2020-04-21 09:25:00-04:00,146.9571999999999
2020-04-21 09:24:00-04:00,147.1971999999999
2020-04-21 09:23:00-04:00,147.22319999999988
2020-04-21 09:22:00-04:00,147.22479999999987
2020-04-21 09:21:00-04:00,147.22279999999986
2020-04-21 09:20:00-04:00,147.26279999999988
2020-04-21 09:19:00-04:00,147.2527999999999
2020-04-21 09:18:00-04:00,147.2127999999999
2020-04-21 09:17:00-04:00,147.1923999999999
2020-04-21 09:16:00-04:00,147.1719999999999
2020-04-21 09:15:00-04:00,147.12319999999994
2020-04-21 09:14:00-04:00,147.05519999999996
2020-04-21 09:13:00-04:00,146.93919999999994
2020-04-21 09:12:00-04:00,146.89719999999994
2020-04-21 09:11:00-04:00,146.8371999999999
2020-04-21 09:10:00-04:00,146.8059959999999
2020-04-21 09:09:00-04:00,146.68839599999993
2020-04-21 09:08:00-04:00,146.68039599999992
2020-04-21 09:07:00-04:00,146.59199599999994
2020-04-21 09:06:00-04:00,146.44799599999993
2020-04-21 09:05:00-04:00,146.23959999999994
2020-04-21 09:04:00-04:00,146.16879999999992
2020-04-21 09:03:00-04:00,146.0167999999999
2020-04-21 09:02:00-04:00,145.9327999999999
2020-04-21 09:01:00-04:00,145.8367999999999
2020-04-21 09:00:00-04:00,145.7651999999999
2020-04-21 08:59:00-04:00,145.71159999999992
2020-04-21 08:58:00-04:00,145.7267999999999
2020-04-21 08:57:00-04:00,145.61919999999992
2020-04-21 08:56:00-04:00,145.5391999999999
2020-04-21 08:51:00-04:00,145.4011999999999
2020-04-21 08:50:00-04:00,145.27319999999992
2020-04-21 08:49:00-04:00,145.0939999999999
2020-04-21 08:48:00-04:00,144.99799599999992
2020-04-21 08:47:00-04:00,144.94799599999993
2020-04-21 08:46:00-04:00,144.96559599999995
2020-04-21 08:44:00-04:00,144.96248399999993
2020-04-21 08:41:00-04:00,144.95848399999994
2020-04-21 08:40:00-04:00,144.96948799999993
2020-04-21 08:39:00-04:00,144.98148799999996
2020-04-21 08:38:00-04:00,144.98188799999994
2020-04-21 08:37:00-04:00,145.00859999999994
2020-04-21 08:36:00-04:00,144.98859999999993
2020-04-21 08:35:00-04:00,144.92399999999992
2020-04-21 08:33:00-04:00,144.87199999999993
2020-04-21 08:32:00-04:00,144.83199999999994
2020-04-21 08:31:00-04:00,144.7763999999999
2020-04-21 08:30:00-04:00,144.8003999999999
2020-04-20 09:30:00-04:00,147.03316399999977
2020-04-20 09:29:00-04:00,146.93396399999975
2020-04-20 09:28:00-04:00,146.82604399999974
2020-04-20 09:26:00-04:00,146.61244399999975
2020-04-20 09:25:00-04:00,146.57159999999976
2020-04-20 09:24:00-04:00,146.59159999999977
2020-04-20 09:23:00-04:00,146.61239999999978
2020-04-20 09:22:00-04:00,146.53679999999977
2020-04-20 09:20:00-04:00,146.51599999999976
2020-04-20 09:19:00-04:00,146.47599999999974
2020-04-20 09:18:00-04:00,146.43599999999975
2020-04-20 09:17:00-04:00,146.39519999999973
2020-04-20 09:16:00-04:00,146.36159999999973
2020-04-20 09:15:00-04:00,146.3251999999997
2020-04-20 09:14:00-04:00,146.34159999999972
2020-04-20 09:12:00-04:00,146.40159999999972
2020-04-20 09:10:00-04:00,146.4616039999997
2020-04-20 09:09:00-04:00,146.5396039999997
2020-04-20 09:08:00-04:00,146.59779199999974
2020-04-20 09:07:00-04:00,146.65899199999973
2020-04-20 09:06:00-04:00,146.67899199999974
2020-04-20 09:05:00-04:00,146.71890799999977
2020-04-20 09:03:00-04:00,146.73850799999974
2020-04-20 09:02:00-04:00,146.75751999999974
2020-04-20 09:01:00-04:00,146.74672399999974
2020-04-20 09:00:00-04:00,146.73636799999977
2020-04-20 08:59:00-04:00,146.71644399999977
2020-04-20 08:58:00-04:00,146.71643999999978
2020-04-20 08:57:00-04:00,146.67083999999977
2020-04-20 08:56:00-04:00,146.61403599999977
2020-04-20 08:55:00-04:00,146.56439199999977
2020-04-20 08:54:00-04:00,146.52359599999977
2020-04-20 08:53:00-04:00,146.49657199999976
2020-04-20 08:52:00-04:00,146.52217199999978
2020-04-20 08:51:00-04:00,146.54777199999975
2020-04-20 08:50:00-04:00,146.56777199999976
2020-04-20 08:49:00-04:00,146.59377199999977
2020-04-20 08:48:00-04:00,146.6051999999998
2020-04-20 08:47:00-04:00,146.62519999999978
2020-04-20 08:46:00-04:00,146.6375999999998
2020-04-20 08:45:00-04:00,146.64559999999977
2020-04-20 08:44:00-04:00,146.72039999999978
2020-04-20 08:43:00-04:00,146.76559999999978
2020-04-20 08:42:00-04:00,146.78559999999976
2020-04-20 08:41:00-04:00,146.80959999999976
2020-04-20 08:40:00-04:00,146.84159999999977
2020-04-20 08:39:00-04:00,146.83399999999978
2020-04-20 08:37:00-04:00,146.86687999999975
2020-04-20 08:36:00-04:00,146.93287999999976
2020-04-20 08:35:00-04:00,147.00087999999977
2020-04-20 08:34:00-04:00,147.08087999999975
2020-04-20 08:33:00-04:00,147.12847999999977
2020-04-20 08:32:00-04:00,147.16879999999975
2020-04-20 08:31:00-04:00,147.24239999999975
2020-04-20 08:30:00-04:00,147.35839999999973
2020-04-17 09:30:00-04:00,153.54535199999958
2020-04-17 09:29:00-04:00,153.5645839999996
2020-04-17 09:28:00-04:00,153.4321999999996
2020-04-17 09:27:00-04:00,153.5659999999996
2020-04-17 09:26:00-04:00,153.63559999999958
2020-04-17 09:25:00-04:00,153.4863999999996
2020-04-17 09:24:00-04:00,153.35119999999958
2020-04-17 09:23:00-04:00,153.5347999999996
2020-04-17 09:22:00-04:00,153.73479999999958
2020-04-17 09:21:00-04:00,153.82719999999958
2020-04-17 09:20:00-04:00,153.8267999999996
2020-04-17 09:19:00-04:00,153.81399999999957
2020-04-17 09:18:00-04:00,153.8299999999996
2020-04-17 09:17:00-04:00,153.7899999999996
2020-04-17 09:16:00-04:00,153.7667999999996
2020-04-17 09:15:00-04:00,153.72759999999963
2020-04-17 09:14:00-04:00,153.67559999999963
2020-04-17 09:13:00-04:00,153.56319999999963
2020-04-17 09:12:00-04:00,153.35439999999963
2020-04-17 09:11:00-04:00,153.15839999999963
2020-04-17 09:10:00-04:00,153.0563959999996
2020-04-17 09:09:00-04:00,153.0168079999996
2020-04-17 09:08:00-04:00,153.13200799999962
2020-04-17 09:07:00-04:00,153.42483599999963
2020-04-17 09:06:00-04:00,153.7088399999996
2020-04-17 09:05:00-04:00,153.9356399999996
2020-04-17 09:04:00-04:00,154.21482799999959
2020-04-17 09:03:00-04:00,154.3924279999996
2020-04-17 09:02:00-04:00,154.4295999999996
2020-04-17 09:01:00-04:00,154.37679599999962
2020-04-17 09:00:00-04:00,154.3319999999996
2020-04-17 08:59:00-04:00,154.1733359999996
2020-04-17 08:58:00-04:00,154.0329359999996
2020-04-17 08:57:00-04:00,153.9517359999996
2020-04-17 08:56:00-04:00,153.9405359999996
2020-04-17 08:55:00-04:00,153.9005359999996
2020-04-17 08:54:00-04:00,153.88919999999962
2020-04-17 08:53:00-04:00,153.81359999999964
2020-04-17 08:52:00-04:00,153.73359999999963
2020-04-17 08:51:00-04:00,153.68759999999963
2020-04-17 08:50:00-04:00,153.68759999999966
2020-04-17 08:49:00-04:00,153.73799599999967
2020-04-17 08:48:00-04:00,153.79399599999965
2020-04-17 08:47:00-04:00,153.87399599999964
2020-04-17 08:46:00-04:00,153.84079599999967
2020-04-17 08:45:00-04:00,153.79519599999966
2020-04-17 08:44:00-04:00,153.73439999999968
2020-04-17 08:43:00-04:00,153.71439999999967
2020-04-17 08:42:00-04:00,153.7303999999997
2020-04-17 08:41:00-04:00,153.75679999999969
2020-04-17 08:39:00-04:00,153.80199999999968
2020-04-17 08:38:00-04:00,153.80279999999968
2020-04-17 08:37:00-04:00,153.8247999999997
2020-04-17 08:36:00-04:00,153.80879999999968
2020-04-17 08:35:00-04:00,153.76159999999967
2020-04-17 08:34:00-04:00,153.7259999999997
2020-04-17 08:33:00-04:00,153.82599999999965
2020-04-17 08:32:00-04:00,153.92319999999967
2020-04-17 08:31:00-04:00,154.02439999999964
2020-04-17 08:30:00-04:00,154.22919999999965
2020-04-16 09:30:00-04:00,143.37507999999994
2020-04-16 09:29:00-04:00,143.52527999999992
2020-04-16 09:28:00-04:00,143.76067999999992
2020-04-16 09:27:00-04:00,143.70927999999992
2020-04-16 09:26:00-04:00,143.7955999999999
2020-04-16 09:25:00-04:00,144.01719999999992
2020-04-16 09:24:00-04:00,144.25719999999993
2020-04-16 09:23:00-04:00,144.27799999999993
2020-04-16 09:22:00-04:00,144.32959999999994
2020-04-16 09:21:00-04:00,144.42039999999992
2020-04-16 09:20:00-04:00,144.5187999999999
2020-04-16 09:19:00-04:00,144.62679999999992
2020-04-16 09:17:00-04:00,144.80239999999992
2020-04-16 09:16:00-04:00,144.91079999999994
2020-04-16 09:15:00-04:00,144.97999999999993
2020-04-16 09:14:00-04:00,145.06799999999993
2020-04-16 09:13:00-04:00,145.06799999999993
2020-04-16 09:12:00-04:00,145.00799999999992
2020-04-16 09:11:00-04:00,144.92799999999994
2020-04-16 09:10:00-04:00,144.80839999999995
2020-04-16 09:09:00-04:00,144.66467999999992
2020-04-16 09:08:00-04:00,144.61550799999992
2020-04-16 09:07:00-04:00,144.61550799999995
2020-04-16 09:06:00-04:00,144.53551199999995
2020-04-16 09:05:00-04:00,144.53311199999993
2020-04-16 09:04:00-04:00,144.57723199999992
2020-04-16 09:03:00-04:00,144.44880399999994
2020-04-16 09:02:00-04:00,144.24840399999994
2020-04-16 09:01:00-04:00,144.10519999999994
2020-04-16 09:00:00-04:00,143.94719999999995
2020-04-16 08:59:00-04:00,143.71879999999996
2020-04-16 08:58:00-04:00,143.61492799999996
2020-04-16 08:57:00-04:00,143.52732799999995
2020-04-16 08:56:00-04:00,143.55052799999996
2020-04-16 08:55:00-04:00,143.54932799999995
2020-04-16 08:54:00-04:00,143.47732799999994
2020-04-16 08:51:00-04:00,143.37879999999996
2020-04-16 08:50:00-04:00,143.42983599999997
2020-04-16 08:49:00-04:00,143.38983599999995
2020-04-16 08:48:00-04:00,143.45103599999993
2020-04-16 08:47:00-04:00,143.55103599999993
2020-04-16 08:46:00-04:00,143.61103599999993
2020-04-16 08:45:00-04:00,143.51119999999992
2020-04-16 08:44:00-04:00,143.51119999999992
2020-04-16 08:43:00-04:00,143.4515199999999
2020-04-16 08:42:00-04:00,143.4611199999999
2020-04-16 08:41:00-04:00,143.5750079999999
2020-04-16 08:40:00-04:00,143.6914079999999
2020-04-16 08:39:00-04:00,143.7510079999999
2020-04-16 08:38:00-04:00,143.82868799999991
2020-04-16 08:37:00-04:00,143.89148799999992
2020-04-16 08:36:00-04:00,143.9775999999999
2020-04-16 08:35:00-04:00,144.1939999999999
2020-04-16 08:34:00-04:00,144.41399999999993
2020-04-16 08:33:00-04:00,144.49599999999992
2020-04-16 08:32:00-04:00,144.46319999999992
2020-04-16 08:31:00-04:00,144.26319999999993
2020-04-16 08:30:00-04:00,143.94719999999992
2020-04-15 09:30:00-04:00,147.78991999999997
2020-04-15 09:29:00-04:00,147.78991999999997
2020-04-15 09:28:00-04:00,147.72447599999995
2020-04-15 09:27:00-04:00,147.72119999999995
2020-04-15 09:26:00-04:00,147.73399999999995
2020-04-15 09:25:00-04:00,147.46799999999996
2020-04-15 09:24:00-04:00,147.22799999999998
2020-04-15 09:23:00-04:00,147.0224
2020-04-15 09:22:00-04:00,147.12399999999997
2020-04-15 09:21:00-04:00,147.26
2020-04-15 09:20:00-04:00,147.34159999999997
2020-04-15 09:19:00-04:00,147.58159999999998
2020-04-15 09:18:00-04:00,147.6868
2020-04-15 09:17:00-04:00,147.6732
2020-04-15 09:16:00-04:00,147.613216
2020-04-15 09:15:00-04:00,147.773216
2020-04-15 09:14:00-04:00,147.85321599999997
2020-04-15 09:13:00-04:00,148.01121599999996
2020-04-15 09:12:00-04:00,148.12321599999999
2020-04-15 09:11:00-04:00,148.4304
2020-04-15 09:10:00-04:00,148.59959999999995
2020-04-15 09:09:00-04:00,148.7376
2020-04-15 09:08:00-04:00,148.88279999999997
2020-04-15 09:07:00-04:00,149.00319999999996
2020-04-15 09:06:00-04:00,148.97239999999996
2020-04-15 09:05:00-04:00,148.82
2020-04-15 09:04:00-04:00,148.60199999999998
2020-04-15 09:03:00-04:00,148.358
2020-04-15 09:02:00-04:00,148.1976
2020-04-15 09:01:00-04:00,148.04119999999998
2020-04-15 09:00:00-04:00,148.09839999999997
2020-04-15 08:59:00-04:00,148.13879999999997
2020-04-15 08:58:00-04:00,148.19479999999996
2020-04-15 08:57:00-04:00,148.27479999999997
2020-04-15 08:56:00-04:00,148.25479999999996
2020-04-15 08:55:00-04:00,147.99839999999995
2020-04-15 08:54:00-04:00,147.73079999999996
2020-04-15 08:53:00-04:00,147.47039999999996
2020-04-15 08:52:00-04:00,147.23679999999996
2020-04-15 08:51:00-04:00,147.22399999999993
2020-04-15 08:50:00-04:00,147.26639999999992
2020-04-15 08:49:00-04:00,147.36337999999992
2020-04-15 08:48:00-04:00,147.5157799999999
2020-04-15 08:47:00-04:00,147.58937999999992
2020-04-15 08:46:00-04:00,147.5077799999999
2020-04-15 08:45:00-04:00,147.5677799999999
2020-04-15 08:44:00-04:00,147.6607999999999
2020-04-15 08:43:00-04:00,147.7931999999999
2020-04-15 08:42:00-04:00,148.03319999999988
2020-04-15 08:41:00-04:00,148.31159999999988
2020-04-15 08:40:00-04:00,148.4315999999999
2020-04-15 08:39:00-04:00,148.5643999999999
2020-04-15 08:38:00-04:00,148.4795999999999
2020-04-15 08:37:00-04:00,148.29759999999987
2020-04-15 08:36:00-04:00,148.08919999999986
2020-04-15 08:35:00-04:00,147.8691999999999
2020-04-15 08:34:00-04:00,147.53359999999992
2020-04-15 08:33:00-04:00,147.37279999999993
2020-04-15 08:32:00-04:00,147.21159999999992
2020-04-15 08:31:00-04:00,147.24849599999993
2020-04-15 08:30:00-04:00,147.41969599999993
2020-04-14 09:30:00-04:00,140.4643999999999
